month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201712,28216,"charlotte, nc",,224900,0.0108,0.1623,63,-0.087,-0.1711,60,0.2,0.348314607,36,0.2857,0.2857,12,,,16,-0.2,0.3333,220,-0.1912,-0.2763,112.7423823,0.0253,0.1329,2060,0.0155,0.0871,305385.557,0.0321,0.2183,283,-0.1701,-0.2553,3.492063492,-0.45,-0.5079
201712,28213,"charlotte, nc",,185000,-0.012,-0.0133,33,-0.0833,-0.4107,38,0.310344828,-0.309090909,36,0.2857,0.2857,0,,-1,4,-0.5,-0.6667,176,-0.1373,-0.3231,97.35101506,-8.00E-04,0.0857,1775,-0.0169,-0.0827,190526.0476,-0.0263,-0.0536,209,-0.1292,-0.3386,5.333333333,-0.3333,0.6905
201712,28212,"charlotte, nc",*,217900,0.1174,,24,-0.0769,,45,-0.010989011,,8,-0.3333,0,0,,,4,-0.6667,,128,-0.0588,0,120.6331007,0.1069,0.4824,1753,0.0239,0.0506,196942.8125,0.0668,0.2524,152,-0.0617,0.1343,5.333333333,0.1026,-16
201712,28277,"charlotte, nc",,474000,0.0786,0.0282,160,-0.2627,-0.0643,73,0.114503817,-0.081761006,48,-0.2941,0.3333,0,-1,,36,-0.4,0,380,-0.1518,-0.0594,151.1463845,0.0176,0.0298,3164,0.0501,0.0259,617380.309,0.0886,0.2285,540,-0.188,-0.0609,2.375,0.3105,0.0124
201712,28207,"charlotte, nc",*,760000,-0.1009,,44,-0.2143,-0.3125,74,0.15625,-0.437262357,8,-0.3333,,0,,,4,-0.5,-0.5,76,-0.1364,-0.2963,270.0838518,-0.0057,-0.1641,2485,-0.249,-0.2811,1119117.58,-0.0763,-0.2059,120,-0.1667,-0.3023,1.727272727,0.1558,0.0398
201712,28209,"charlotte, nc",*,419900,-0.0347,,66,-0.0435,0.0313,63,0.095652174,-0.007874016,16,-0.4286,0,0,,,20,0.6667,0.25,160,-0.1304,-0.0698,255.1976645,-0.0292,0.0574,1676,-0.0213,-0.288,539618.0704,-0.0225,-0.1761,226,-0.1067,-0.0424,2.424242424,-0.2424,-0.2633
201712,28215,"charlotte, nc",,212900,0.024,0.3224,92,0.0222,-0.0891,54,0.367088608,0.125,52,-0.2353,1.1667,16,3,0.3333,16,-0.6,0.3333,376,-0.0505,-0.0784,108.8227242,-0.0033,0.1503,1700,0.0128,0.1111,244782.028,0.0459,0.4121,468,-0.037,-0.0806,4.086956522,-0.313,0.0474
201711,28269,"charlotte, nc",,250000,0.0022,0.0643,108,-0.0769,-0.1818,41,-0.171717172,-0.196078431,84,0.1053,0.5,4,,-0.5,24,-0.5,-0.3333,132,-0.0571,-0.12,106.6891131,0.0182,0.0984,2215.5,-0.0123,-0.1041,255733.2448,0.0026,0.0828,240,-0.0661,-0.1489,1.222222222,0.0256,0.0859
201711,28207,"charlotte, nc",,845250,-0.1027,-0.3012,56,-0.082,-0.3171,64,-0.219512195,-0.39047619,12,-0.4,0,0,,,8,-0.6667,0,22,-0.3125,-0.3125,271.6297787,-0.0724,-0.1531,3309,0.0241,-0.0342,1211606.479,-0.0592,-0.0937,78,-0.1613,-0.3158,0.392857143,-0.1317,0.0026
201711,28214,"charlotte, nc",,232995,-0.0085,0.0839,102,0.0737,-0.3333,43,-0.188679245,-0.44516129,64,0.2308,0.2308,4,-0.6667,-0.75,28,0,-0.2222,144,0.0992,0.1901,107.1457393,-0.014,0.0027,2110,0.0115,-0.0068,270415.3059,-0.0285,-0.0081,246,0.0885,-0.1022,1.411764706,0.0328,0.6209
201711,28208,"charlotte, nc",,169950,0.1111,0.4222,70,-0.0141,-0.2632,51,0.133333333,0.146067416,20,-0.4444,-0.4444,8,,,12,-0.25,-0.5,58,0.0175,0.2609,144.1860465,0.1184,0.4765,1311.5,0.0124,0.0274,226841.2296,0.0421,0.2022,128,0,-0.0922,0.828571429,0.0258,0.3444
201711,28203,"charlotte, nc",,551258,0.0078,0.117,85,-0.0116,0.0759,46.5,0.033333333,-0.097087379,24,-0.5,0.5,4,0,,20,0,0,48,-0.0943,-0.5789,281.2616019,-0.0219,0.0245,2034,0,0.0346,620734.6192,-0.03,0.1213,133,-0.0432,-0.3109,0.564705882,-0.0516,-0.8783
201711,28227,"charlotte, nc",,324000,0.0062,-0.0116,120,-0.0769,-0.1549,62,-0.023622047,0.050847458,52,0.0833,-0.0714,0,,,16,-0.6364,-0.6,75,0.0417,-0.2718,117.2994453,0.0124,0.0709,2745,-0.0128,-0.07,369958.3416,0.0137,0.1156,195,-0.0347,-0.2041,0.625,0.0712,-0.1004
201711,28211,"charlotte, nc",,797000,0.0392,0.2754,145,-0.0764,0.0211,65.5,0.03968254,-0.070921986,40,-0.2308,0.25,0,,,36,-0.3077,0.8,59,0,0.0926,241.377468,-0.0109,0.1142,3095.5,0.032,2.00E-04,939346.8614,-0.0073,-0.0308,204,-0.0556,0.0408,0.406896552,0.0311,0.0266
201711,28202,"charlotte, nc",,331950,-0.0076,-0.0567,84,-0.0233,-0.1515,63.5,-0.015503876,-0.066176471,24,-0.25,-0.25,8,,,20,0.25,0.25,53,-0.0536,0.7097,309.2560523,-0.0024,-0.0331,1156,-9.00E-04,0.0194,467973.0079,-0.0444,0.0983,137,-0.0352,0.0538,0.630952381,-0.0202,0.3178
201711,28278,"charlotte, nc",,405499.5,6.00E-04,0.0813,196,-0.02,0.071,81.5,0.065359477,0.01875,56,0.2727,0.1667,4,-0.8,-0.8333,60,-0.1667,0.875,70,0.1111,0.4,130.8639349,0.0168,0.0728,3270,-0.0318,0.0129,521787.6006,-0.0189,0.0316,266,0.0114,0.1416,0.357142857,0.0421,0.0839
201711,28262,"charlotte, nc",,219000,-0.0984,0.095,25,-0.2647,-0.5192,60,0.165048544,0.558441558,16,1,-0.2,0,,-1,8,-0.3333,-0.3333,23,-0.2333,-0.4103,98.5154365,-0.0066,0.0499,2395.5,-0.0492,-0.0093,269722.2303,0.0175,0.1478,48,-0.25,-0.4725,0.92,0.0376,0.17
201711,28215,"charlotte, nc",,207912.5,0.1817,0.227,90,0.0714,-0.1089,39.5,-0.0125,-0.159574468,68,0.1333,-0.0556,4,0,0,40,0.25,0.4286,99,-0.161,-0.2612,109.1794474,0.0563,0.1782,1678.5,0.1046,-0.0027,234029.5002,0.1161,0.2457,189,-0.0644,-0.1957,1.1,-0.3048,-0.2267
201711,28213,"charlotte, nc",,187250,-0.073,0.0403,36,0.0909,-0.5068,29,-0.246753247,-0.431372549,28,0,-0.2222,0,-1,-1,8,-0.3333,-0.3333,51,-0.0192,-0.1905,97.42638469,0.014,0.0819,1805.5,-0.0507,-0.0717,195668.0267,-0.025,-0.0194,87,0.0235,-0.3603,1.416666667,-0.1591,0.5537
201711,28204,"charlotte, nc",*,470000,-0.0598,0.0805,22,-0.2414,-0.0833,91,0.4,,8,0,1,0,,,4,-0.6667,0,14,0.2727,0.5556,276.4444535,0.0772,0.1755,1487,-0.0982,-0.0595,520852.9417,-0.0782,0.265,36,-0.1,0.0909,0.636363636,0.2571,0.2614
201711,28212,"charlotte, nc",*,195000,0.0293,0.4034,26,-0.2353,0.625,45.5,0.281690141,,12,-0.5,-0.4,0,,,12,0.5,2,34,0.0968,-0.2093,108.9798555,0.0285,0.3055,1712,0.0221,0.0497,184618.5352,0.0572,0.1591,60,-0.0769,0.0169,1.307692308,0.3959,-1.3798
201711,28226,"charlotte, nc",,654500,0.0069,0.1687,163,-0.0686,0.156,78,0.06122449,-0.071428571,40,-0.1667,0.25,0,,,40,-0.3333,-0.0909,72,-0.0769,0.1803,185.8717574,-0.0014,0.1055,3388.5,-0.0285,0.0466,812914.6285,-0.0354,0.117,235,-0.0711,0.1634,0.441717791,-0.004,0.0091
201711,28277,"charlotte, nc",,439475,0.0161,0.0103,217,-0.1903,-0.0805,65.5,0.031496063,0.03968254,68,-0.15,-0.15,8,-0.6,1,60,-0.4231,-0.1667,112,-0.0667,-0.1825,148.526797,-0.0032,0.0099,3013,-0.0048,-0.0195,567123.2602,0.0161,0.1195,329,-0.1521,-0.118,0.516129032,0.0684,-0.0644
201711,28273,"charlotte, nc",*,247086,0.0571,,53,0.1522,0.1042,35.5,0.109375,-0.12345679,36,-0.25,0.2857,8,-0.3333,,16,0,0.3333,42,-0.087,-0.3438,113.1208758,-0.0044,0.1504,2006,0.0063,-0.0652,308999.525,-0.0211,0.4311,95,0.0326,-0.1518,0.79245283,-0.2075,-0.5409
201711,28209,"charlotte, nc",,435000,0.0071,-0.2368,69,-0.0676,-0.1375,57.5,0.116504854,-0.1015625,28,0.4,-0.2222,0,,,12,-0.7273,-0.25,46,-0.1321,-0.3134,262.8602283,0.053,0.0819,1712.5,-0.013,-0.1878,552018.9765,-0.0037,-0.1451,115,-0.0945,-0.2177,0.666666667,-0.0495,-0.1708
201711,28270,"charlotte, nc",,497000,-0.004,0.0144,102,-0.1905,-0.1707,66,0.118644068,-0.03649635,36,-0.25,0.5,0,,,28,-0.3,-0.125,55,0.1224,-0.0678,152.1423446,0.0074,0.035,3198,-0.0646,-0.0902,529531.3359,-0.0042,-0.0521,157,-0.1029,-0.1374,0.539215686,0.1503,0.0595
201711,28216,"charlotte, nc",,222495,0.016,0.2192,69,-0.1687,-0.08,50,0.492537313,-0.253731343,28,-0.4615,-0.2222,0,,,20,0,0.25,68,-0.0423,-0.2,109.9614961,0.001,0.0664,2028.5,-0.0226,0.081,295897.8064,0.0084,0.1466,137,-0.1104,-0.1438,0.985507246,0.1301,-0.1478
201711,28217,"charlotte, nc",*,219515,0.4892,,17,0.0625,-0.3704,38,-0.084337349,-0.173913043,8,-0.3333,-0.5,4,,,4,-0.5,,17,-0.1053,-0.2609,130.3619732,0.1601,0.4764,1584,0.2341,0.2622,221907.375,0.0865,-0.1169,34,-0.0286,-0.32,1,-0.1875,0.1481
201711,28205,"charlotte, nc",,359450,-0.0413,0.1415,141,-0.0662,0.396,50.5,0.2625,0.122222222,52,-0.1333,0.1818,0,,-1,36,-0.4375,-0.25,76,-0.1163,-0.038,216.7747164,0.0063,0.0653,1698.5,-0.0439,0.0646,394860.0566,-0.0624,0.1189,217,-0.0844,0.2056,0.539007092,-0.0305,-0.2432
201711,28210,"charlotte, nc",,463500,0.1115,0.2294,160,-0.1579,0.2121,60.5,0.016806723,0.052173913,56,-0.125,0.5556,8,,-0.3333,40,-0.4737,0.1111,94,0.1325,0.1463,198.1705078,0.0196,-0.0173,2478,0.0246,0.2111,648051.752,0.034,-0.0777,254,-0.0696,0.1869,0.5875,0.1507,-0.0337
201710,28208,"charlotte, nc",,152950,0.0552,0.2746,71,0.029,-0.1341,45,0.285714286,-0.081632653,36,-0.1818,-0.25,0,,-1,16,0,-0.3333,57,-0.05,0.2391,128.9224806,0.1112,0.2767,1295.5,0.0035,0.0323,217672.3576,0.0767,0.1365,128,-0.0078,0,0.802816901,-0.0667,0.2418
201710,28262,"charlotte, nc",,242900,0.0336,0.2791,34,-0.15,-0.4138,51.5,0.256097561,0.072916667,8,-0.7143,-0.7778,0,,,12,0.5,-0.25,30,-0.1892,-0.1667,99.16724464,-0.0183,0.0622,2519.5,0.107,0.2043,265074.1563,-0.0114,0.2258,64,-0.1688,-0.3191,0.882352941,-0.0426,0.2617
201710,28203,"charlotte, nc",,547000,-0.0487,0.0765,86,0.1467,-0.0753,45,0.022727273,0.071428571,48,0.0909,0.0909,4,0,,20,0,0.25,53,-0.1017,-0.5093,287.5501399,0.0134,0.0531,2034,0.0069,0.0268,639924.2327,-0.0058,0.137,139,0.0373,-0.3085,0.61627907,-0.1704,-0.545
201710,28205,"charlotte, nc",,374950,0.0247,0.2498,151,0.0203,0.3853,40,0.142857143,0,60,-0.2857,0.0714,0,,,64,-0.1111,0.0667,86,0.1781,0.1781,215.4161782,0.0019,0.0774,1776.5,0.0389,0.1194,421134.4132,0.0292,0.2004,237,0.0724,0.3022,0.569536424,0.0763,-0.1002
201710,28213,"charlotte, nc",,202000,-0.0605,0.1285,33,-0.175,-0.5075,38.5,0.327586207,-0.083333333,28,-0.3,-0.3636,4,0,0,12,0,2,52,-0.1875,-0.2121,96.0788439,-0.0322,0.0717,1902,-0.0171,0.0139,200685.7563,-0.0182,-0.0052,85,-0.1827,-0.3609,1.575757576,-0.0242,0.5907
201710,28207,"charlotte, nc",,942000,-0.1155,-0.215,61,-0.0469,-0.2907,82,0.051282051,-0.274336283,20,-0.1667,-0.1667,0,,,24,0,0.2,32,0.1852,0,292.8298519,-0.0998,-0.0798,3231,0.0078,-0.0245,1287806.302,0.0102,-0.0046,93,0.022,-0.2119,0.524590164,0.1027,0.1525
201710,28212,"charlotte, nc",,189450,0.1144,0.4033,34,-0.1707,0.7,35.5,0.014285714,0.69047619,24,-0.1429,0,0,,,8,-0.3333,1,31,-0.0606,0.1923,105.9608719,0.0625,0.2788,1675,0.0359,0.1159,174635.3706,0.1145,0.2407,65,-0.1216,0.413,0.911764706,0.1069,-0.3882
201710,28214,"charlotte, nc",,234995,0.1353,0.1756,95,-0.0865,-0.391,53,0.019230769,-0.196969697,52,-0.0714,-0.2778,12,,-0.5,28,-0.125,0.1667,131,0.0155,0.0397,108.6662662,0.0163,0.0657,2086,0.0399,-0.0019,278337.8536,0.0363,0.0903,226,-0.03,-0.1986,1.378947368,0.1386,0.5713
201710,28204,"charlotte, nc",,499900,0.0018,0.6178,29,0,0.3182,65,0.226415094,0.015625,8,0,0,0,,,12,2,0.5,11,0.1,-0.2143,256.6371681,0.0141,0.0889,1649,0,0.043,565044.0323,0.0236,0.1429,40,0.0256,0.1111,0.379310345,0.0345,-0.2571
201710,28215,"charlotte, nc",,175950,-0.0484,0.0411,84,-0.0233,-0.25,40,0.142857143,-0.111111111,60,-0.1667,0.25,4,0,0,32,0,0.1429,118,-0.2185,-0.0781,103.3627334,0.0223,0.127,1519.5,-0.0383,-0.1009,209693.5159,0.075,0.1185,202,-0.1477,-0.1583,1.404761905,-0.3511,0.2619
201710,28227,"charlotte, nc",,322000,-0.0385,-0.0261,130,-0.0076,-0.1391,63.5,-0.023076923,0.221153846,48,-0.25,-0.3333,0,,-1,44,0.8333,-0.2143,72,-0.0137,-0.2727,115.8681379,-0.0047,0.0399,2780.5,-0.0223,-0.0315,364966.6656,-0.0045,0.0743,202,-0.0098,-0.192,0.553846154,-0.0034,-0.1018
201710,28273,"charlotte, nc",,233750,0.0389,0.1543,46,0.0455,-0.1786,32,-0.111111111,0.28,48,0.2,0.2,12,2,2,16,0.3333,-0.3333,46,-0.2069,-0.3235,113.6192731,0.0143,0.1502,1993.5,0.0187,0.0213,315664.3134,0.0063,0.4892,92,-0.098,-0.2581,1,-0.3182,-0.2143
201710,28278,"charlotte, nc",,405250,-0.0116,0.0983,200,-0.0741,0.0582,76.5,0.141791045,-0.019230769,44,-0.3889,0,20,4,1.5,72,-0.1818,0.2,63,-0.087,-0.125,128.7020547,0.0179,0.0736,3377.5,0.007,0.111,531839.2466,0.0091,0.1127,263,-0.0772,0.0077,0.315,-0.0044,-0.066
201710,28209,"charlotte, nc",,431944,-0.0407,-0.0093,74,-0.039,-0.2128,51.5,0.144444444,-0.141666667,20,-0.5,-0.375,0,,,44,0.2222,0.1,53,-0.1311,-0.1311,249.6323297,0.0095,0.0593,1735,-0.1474,-0.0992,554043.4048,-0.082,-0.0514,127,-0.0797,-0.1806,0.716216216,-0.076,0.0673
201710,28226,"charlotte, nc",,650000,0.0078,0.1209,175,-0.0057,0.1824,73.5,0.1484375,-0.145348837,48,-0.1429,0.0909,0,-1,,60,0.0714,0.5,78,0,-0.037,186.1406478,0.0137,0.1073,3488,-0.0133,0.0586,842774.1913,-0.0068,0.1483,253,-0.0039,0.1048,0.445714286,0.0025,-0.1016
201710,28211,"charlotte, nc",,766950,0.0667,0.1362,157,-0.0248,0.0064,63,-0.25,-0.202531646,52,-0.0714,0.1818,0,-1,,52,-0.1333,0.0833,59,0.2292,0.0172,244.0466358,2.00E-04,0.1107,2999.5,0.051,-0.0426,946254.2312,0.0259,-0.0207,216,0.0335,0.0093,0.375796178,0.0777,0.004
201710,28202,"charlotte, nc",,334500,-0.0133,-0.044,86,-0.0227,-0.1963,64.5,-0.007692308,0.023809524,32,-0.2,0.1429,0,,,16,-0.2,-0.6,56,0,0.697,309.9981858,-0.0129,-0.0221,1157,-0.0236,0.0185,489716.2999,-0.0582,0.1902,142,-0.0139,0.0143,0.651162791,0.0148,0.3428
201710,28270,"charlotte, nc",,499000,0.0081,0.0289,126,-0.1127,-0.1189,59,0.18,-0.016666667,48,-0.2,-0.3333,0,,,40,-0.0909,-0.0909,49,0.0208,-0.0577,151.01989,-0.0061,0.0564,3419,0.0151,0.0065,531752.5638,-0.0169,-0.0195,175,-0.0789,-0.1026,0.388888889,0.0509,0.0253
201710,28217,"charlotte, nc",,147400,-0.1329,0.0243,16,-0.0588,-0.2727,41.5,0.012195122,-0.431506849,12,0,-0.25,0,,,8,,0,19,-0.1739,0,112.373591,-0.071,0.2128,1283.5,-0.146,-0.0999,204240.4567,-0.0171,-0.111,35,-0.125,-0.1463,1.1875,-0.1654,0.3239
201710,28269,"charlotte, nc",,249450,0.0182,0.0706,117,-0.22,-0.3158,49.5,0.125,-0.18852459,76,-0.24,-0.2963,0,-1,-1,48,0.0909,-0.1429,140,-0.1667,-0.1304,104.7843776,-0.0056,0.0772,2243,0.0136,-0.0845,255067.5117,0.0186,0.0828,257,-0.1918,-0.2259,1.196581197,0.0766,0.2551
201710,28277,"charlotte, nc",,432500,0.0322,-0.0367,268,0,0.0677,63.5,0.198113208,0.133928571,80,-0.2857,-0.2593,20,4,0.6667,104,-0.2571,0.1304,120,0,-0.2453,149,0.0077,0.0253,3027.5,0.0129,-0.0218,558148.5502,0.0185,0.0726,388,0,-0.0537,0.447761194,0,-0.1857
201710,28210,"charlotte, nc",,417000,-0.0414,0.112,190,-0.0206,0.2838,59.5,0.19,0.166666667,64,-0.0588,0.0667,0,-1,,76,-0.0952,0.2667,83,0.0641,0,194.3638996,0.012,0.0194,2418.5,0.0048,0.1706,626730.3789,-0.0431,-0.1091,273,0.0037,0.1818,0.436842105,0.0348,-0.124
201710,28216,"charlotte, nc",,218995,0.0186,0.289,83,0.2206,-0.1075,33.5,-0.238636364,-0.468253968,52,-0.0714,0.1818,0,-1,,20,-0.1667,-0.2857,71,-0.0405,-0.2022,109.8566384,-0.0407,0.107,2075.5,0.0404,0.1505,293426.3184,-0.024,0.202,154,0.0845,-0.1538,0.855421687,-0.2328,-0.1016
201709,28277,"charlotte, nc",,419000,-0.0422,-0.0356,268,-0.0074,0,53,0.127659574,-0.009345794,112,-0.125,-0.0667,4,0,-0.5,140,0,0.8421,120,-0.1241,-0.2105,147.864184,0.0027,0.0271,2989,-0.023,-0.0302,548012.7897,0.0126,0.0932,388,-0.0467,-0.0762,0.447761194,-0.0596,-0.1194
201709,28270,"charlotte, nc",,495000,-0.008,0.0315,142,0.0597,0.0677,50,0,-0.21875,60,-0.0625,0.1538,0,,,44,-0.1538,0.1,48,-0.2381,-0.2381,151.9533232,-0.0096,0.0449,3368,0.0232,0.0226,540903.628,-0.014,-0.0033,190,-0.0355,-0.0306,0.338028169,-0.1321,-0.1357
201709,28215,"charlotte, nc",,184900,-3.00E-04,0.1421,86,0.1026,-0.211,35,0.186440678,-0.04109589,72,0,0.2,4,0,0,32,0,0.3333,151,0.0559,0.0863,101.1122346,0.0117,0.0859,1580,-0.0722,-0.0576,195068.1538,-0.0352,0.0536,237,0.0724,-0.0444,1.755813953,-0.0775,0.4806
201709,28262,"charlotte, nc",,235000,-0.1673,0.2375,40,0.0811,-0.2857,41,0.242424242,-0.098901099,28,-0.125,0.4,0,,,8,-0.3333,-0.6,37,0,-0.1591,101.0108865,0.0199,0.0725,2276,-0.1763,0.0476,268128.5957,-0.0505,0.2206,77,0.0405,-0.23,0.925,-0.075,0.1393
201709,28217,"charlotte, nc",,170000,-0.2633,-0.105,17,-0.15,-0.32,41,0.171428571,-0.354330709,12,-0.4,0.5,0,,,0,-1,-1,23,0.0455,0.4375,120.9677419,-0.0294,0.1961,1503,-0.0365,-0.0679,207800,-0.0367,-0.062,40,-0.0476,-0.0244,1.352941176,0.2529,0.7129
201709,28208,"charlotte, nc",,144950,-0.0963,-0.0139,69,0.0455,-0.1266,35,-0.333333333,-0.385964912,44,0.2222,-0.1538,0,-1,-1,16,0.3333,-0.3333,60,0.1321,0.5385,116.0179641,-0.0347,0.0968,1291,-0.0145,0.0074,202174,-0.0534,0.0014,129,0.084,0.0932,0.869565217,0.0665,0.3759
201709,28203,"charlotte, nc",,575000,-0.0063,0.1766,75,-0.026,0,44,-0.083333333,-0.362318841,44,0.375,0.375,4,,,20,0,-0.1667,59,0.1569,-0.4216,283.7539432,-0.015,0.0464,2020,-0.0286,0.0275,643668.8837,0.0189,0.1681,134,0.0469,-0.2429,0.786666667,0.1243,-0.5733
201709,28209,"charlotte, nc",,450250,-0.0668,0.0533,77,-0.0128,-0.2736,45,-0.010989011,-0.108910891,40,0.1111,-0.0909,0,,,36,0.8,-0.1818,61,0.0893,0.1731,247.2872644,0.0094,0.0503,2035,-0.0221,0.0436,603504.9545,0.0176,0.034,138,0.0299,-0.1266,0.792207792,0.0743,0.3016
201709,28212,"charlotte, nc",*,170000,0.124,,41,0.1714,1.1579,35,0.489361702,-0.113924051,28,-0.2222,1.3333,0,-1,,12,-0.25,0.5,33,-0.0833,-0.0571,99.72489684,0.0875,0.1466,1617,0.0527,0.1751,156687.9778,0.0617,0.1262,74,0.0423,0.3704,0.804878049,-0.2237,-1.0372
201709,28211,"charlotte, nc",,719000,-0.0806,0.0046,161,0.0063,0.019,84,-0.00591716,0.150684932,56,0.1667,0.1667,4,,,60,0.25,0.25,48,-0.0204,-0.1111,243.9931958,0.008,0.0696,2854,-0.0415,-0.0499,922383.6649,-0.0412,-0.0586,209,0,-0.0142,0.298136646,-0.0081,-0.0436
201709,28202,"charlotte, nc",,339000,0.0273,-0.0158,88,-0.0928,-0.0112,65,0.171171171,0.354166667,40,1,0.25,0,-1,,20,-0.4444,-0.1667,56,0.0182,0.3659,314.0604468,0.0364,0.0177,1185,0.0185,0.0464,519987.8265,0.1154,0.2367,144,-0.0526,0.1077,0.636363636,0.0694,0.1757
201709,28227,"charlotte, nc",,334900,-0.0134,0.0135,131,-0.0839,-0.1709,65,0.150442478,0.160714286,64,-0.1111,-0.0588,0,,-1,24,-0.5,-0.5714,73,-0.1512,-0.2396,116.4098889,0.0058,0.0616,2844,-0.052,-0.0493,366626.6755,0.032,0.0797,204,-0.1092,-0.1969,0.557251908,-0.0441,-0.0503
201709,28205,"charlotte, nc",,365900,-0.0111,0.2016,148,0.2542,0.451,35,-0.176470588,-0.125,84,0.3125,0.4,0,,,72,0.8,1,73,0,-0.1609,215,0.0132,0.0512,1710,-0.0087,0.1007,409192.6871,-0.013,0.188,221,0.1571,0.1693,0.493243243,-0.1254,-0.3597
201709,28216,"charlotte, nc",,214990,0.0238,0.2729,68,0.0462,-0.3524,44,0.128205128,-0.153846154,56,0.0769,0.0769,4,,,24,-0.1429,-0.1429,74,-0.0633,-0.3019,114.5224172,0.0447,0.1603,1995,0.0356,0.14,300644.9756,0.0234,0.2696,142,-0.0139,-0.327,1.088235294,-0.1271,0.0787
201709,28226,"charlotte, nc",,645000,0.0543,0.1228,176,0.1,-0.0056,64,-0.123287671,-0.168831169,56,-0.1765,0,4,,,56,0,0.1667,78,-0.1333,-0.1136,183.6283186,0.0061,0.0862,3535,0.0422,0.0733,848560.3085,0.0512,0.182,254,0.016,-0.0415,0.443181818,-0.1193,-0.054
201709,28210,"charlotte, nc",,435000,0.0273,0.141,194,0.1687,0.1902,50,-0.029126214,0.020408163,68,-0.1053,-0.1053,4,0,0,84,0.1053,0.9091,78,-0.1429,0.1143,192.0612318,-0.0089,0.0627,2407,-0.0111,0.1857,654981.803,-0.0032,0.0124,272,0.0584,0.1674,0.402061856,-0.1461,-0.0274
201709,28269,"charlotte, nc",,245000,-0.0079,0.0841,150,-0.0566,-0.2063,44,0.113924051,-0.137254902,100,-0.1667,0.0417,8,1,0,44,-0.2667,-0.3125,168,0,-0.0508,105.3743961,-0.0057,0.0951,2213,-0.0116,-0.0502,250400.3789,-0.0123,0.0893,318,-0.0275,-0.1311,1.12,0.0634,0.1835
201709,28273,"charlotte, nc",,225000,-0.026,0.0899,44,-0.102,-0.1698,36,0.161290323,0.074626866,40,0,0,4,,0,12,0,-0.25,58,-0.2055,-0.1831,112.0129271,0.007,0.1306,1957,-0.0071,-0.0225,313689.1961,0.047,0.5088,102,-0.1639,-0.1774,1.318181818,-0.1716,-0.0214
201709,28207,"charlotte, nc",,1065000,-0.0318,-0.1106,64,-0.0154,-0.2099,78,0,-0.309734513,24,0.2,0.5,0,,,24,0.2,0.2,27,-0.069,-0.0357,325.2855284,-0.0432,0.0144,3206,-0.0077,-0.0608,1274767.129,-0.0201,-0.0318,91,-0.0319,-0.1651,0.421875,-0.0243,0.0762
201709,28214,"charlotte, nc",,206990,0.0299,0.0102,104,-0.0631,-0.3459,52,0.575757576,-0.063063063,56,-0.2222,-0.1765,0,-1,-1,32,0.3333,0,129,-0.0652,0.0574,106.9247788,0.013,0.0592,2006,-0.0215,-0.0493,268596.5083,0.0122,0.0304,233,-0.0643,-0.1708,1.240384615,-0.0029,0.4731
201709,28278,"charlotte, nc",,409999,-0.0274,0.0845,216,-0.0137,-0.0226,67,0.072,-0.007407407,72,0.2,0.125,4,-0.5,-0.8,88,0.0476,0,69,-0.0548,-0.0676,126.4444444,0.0322,0.049,3354,-0.0379,0.1075,527053.6325,-0.0344,0.1006,285,-0.024,-0.0339,0.319444444,-0.0139,-0.0154
201709,28204,"charlotte, nc",,499000,-0.0926,0.1212,29,0.1154,0.16,53,0.261904762,-0.184615385,8,-0.3333,1,0,,,4,0,-0.5,10,-0.1667,-0.1667,253.063399,-0.0211,0.0737,1649,-0.0612,0.0239,551993.1034,-0.0784,0.1246,39,0.0263,0.0541,0.344827586,-0.1167,-0.1352
201709,28213,"charlotte, nc",,215000,0.1169,0.0834,40,0.1765,-0.4521,29,-0.275,-0.30952381,40,0.1111,0,4,,,12,0,-0.4,64,-0.0303,0.1429,99.27360775,0.0557,0.1494,1935,-0.0339,-0.1008,204415.6415,0.0185,-0.0255,104,0.04,-0.1938,1.6,-0.3412,0.8329
201708,28215,"charlotte, nc",,184950,0.0281,0.0854,78,0.2787,-0.2571,29.5,-0.157142857,-0.063492063,72,0.125,-0.1,4,,,32,0.6,0.1429,143,0.0752,0.126,99.94113406,-0.0195,0.0712,1703,0.0253,-0.0055,202181.3974,-0.0056,0.0514,221,0.1392,-0.0474,1.833333333,-0.347,0.6238
201708,28209,"charlotte, nc",,482499.5,-0.2106,0.0734,78,0.013,-0.1236,45.5,-0.141509434,-0.2890625,36,-0.1818,-0.1818,0,-1,,20,-0.1667,-0.1667,56,0.3333,0.0566,244.9944837,-0.0016,0.0205,2081,-0.2138,0.0127,593077.4497,-0.1159,-0.027,134,0.1261,-0.0563,0.717948718,0.1725,0.1224
